0086016,桔肖毛翅夜蛾,Noctuidae,Lagoptera,dotata,,Fabricius,Lagoptera dotata Fabricius,云南,昆明花红洞,云南昆明花红洞,董大志,40柜-A9,1980/6/20
0086017,桔肖毛翅夜蛾,Noctuidae,Lagoptera,dotata,,Fabricius,Lagoptera dotata Fabricius,云南,昆明花红洞,云南昆明花红洞,董大志,40柜-A9,1980/6/20
0086018,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,丘北,云南丘北,王云珍,40柜-A10,1982/8/9
0086019,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明花红洞,云南昆明花红洞,赵万泾,40柜-A10,1974/9/15
0086020,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明,云南昆明,甘运兴,40柜-A10,1976/8/8
0086021,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明,云南昆明,甘运兴,40柜-A10,1977/8/26
0086022,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,沧源,云南沧源,周又生,40柜-A10,1981/6/27
0086023,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明,云南昆明,甘运兴,40柜-A10,1976/8/18
0086024,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,沧源,云南沧源,朱世模,40柜-A10,1981/6/26
0086025,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明花红洞,云南昆明花红洞,刘起蓉,40柜-A10,1974/5/25
0086026,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,孟连,云南孟连,董大志,40柜-A10,1979/5/14
0086027,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明,云南昆明,凌发瑶,40柜-A10,2001/1/1
0086028,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,思茅,云南思茅,左自忠,40柜-A10,2001/1/1
0086029,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,昆明,云南昆明,甘运兴,40柜-A10,1976/10/13
0086030,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,思茅,云南思茅,左自忠,40柜-A10,1983/6/10
0086031,蓝条夜蛾,Noctuidae,Ischyja,manlia,,Cramer,Ischyja manlia Cramer,云南,孟仑热植所,云南孟仑热植所,郑加容,40柜-A10,1985/5/27
0086032,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,元江,云南元江,杨宗华,40柜-A11,1978/6/4
0086033,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,屏边,云南屏边,农科所,40柜-A11,1981/4/5
0086034,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,泸水,云南泸水,龙勇诚,40柜-A11,1983/6/14
0086035,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,泸水,云南泸水,周又生,40柜-A11,1983/6/14
0086036,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,元阳,云南元阳,董大志,40柜-A11,1984/5/27
0086037,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,泸水,云南泸水,周又生,40柜-A11,1983/6/14
0086038,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,怒江六库,云南怒江六库,杨大荣,40柜-A11,1983/6/12
0086039,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,昆明花红洞,云南昆明花红洞,孙少荣,40柜-A11,1974/5/27
0086040,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,昆明花红洞,云南昆明花红洞,采集组,40柜-A11,1974/5/25
0086041,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,开远,云南开远,董大志,40柜-A11,1982/8/7
0086042,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,永德,云南永德,杨文国,40柜-A11,1981/7/26
0086043,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,勐海,云南勐海,董大志,40柜-A11,1981/6/11
0086044,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,昆明花红洞,云南昆明花红洞,董大志,40柜-A11,1980/6/20
0086045,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,景洪,云南景洪,董大志,40柜-A11,1991/9/15
0086046,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,双江,云南双江,鲁华平,40柜-A11,1981/6/21
0086047,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,泸水,云南泸水,朱世模,40柜-A11,1983/6/14
0086048,斑翅夜蛾,Noctuidae,Serrodes, campana,, Guenée,Serrodes  campana  Guenée,云南,元江,云南元江,熊江,40柜-A11,1978/6/29
0086049,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/11/3
0086050,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,沈发荣,40柜-A12,1978/9/10
0086051,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,大勐龙,云南大勐龙,沈发荣,40柜-A12,1981/6/8
0086052,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,曲靖,云南曲靖,卫成荣,40柜-A12,1979/7/4
0086053,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北鹤峰,云南湖北鹤峰,李永坤,40柜-A12,1989/7/24
0086054,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/6/3
0086055,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明花红洞,云南昆明花红洞,王云珍,40柜-A12,1980/6/5
0086056,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A12,1981/11/29
0086057,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北鹤峰,云南湖北鹤峰,肖宁年,40柜-A12,1989/7/24
0086058,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,富宁,云南富宁,周又生,40柜-A12,1982/7/29
0086059,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,邱北城关,云南邱北城关,农科所,40柜-A12,1981/11/30
0086060,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1976/9/24
0086061,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,曲靖,云南曲靖,卫成荣,40柜-A12,1979/7/1
0086062,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北咸丰,云南湖北咸丰,董大志,40柜-A12,1989/8/6
0086063,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,泸水,云南泸水,龙勇诚,40柜-A12,1989/8/6
0086064,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,湖北鹤峰,云南湖北鹤峰,肖宁年,40柜-A12,1989/7/24
0086065,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,曲靖,云南曲靖,卫成荣,40柜-A12,1979/7/1
0086066,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1976/9/27
0086067,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/11/3
0086068,肖毛翅夜蛾,Noctuidae,Lagoptera,juno,,Dalman,Lagoptera juno Dalman,云南,昆明,云南昆明,甘运兴,40柜-A12,1975/11/3
